55.943603,-3.186348,E,55.943603,-3.186048,504.920731,597.214902
55.943603,-3.186048,WSW,55.943488,-3.186325,504.920731,595.964902
55.943488,-3.186325,SE,55.943276,-3.186113,504.920731,594.714902
55.943276,-3.186113,ENE,55.943391,-3.185836,504.920731,593.464902
55.943391,-3.185836,SE,55.943179,-3.185624,504.920731,592.214902
55.943179,-3.185624,SSE,55.942902,-3.185509,504.920731,590.964902
55.942902,-3.185509,ESE,55.942787,-3.185232,504.920731,589.714902
55.942787,-3.185232,NE,55.942999,-3.185020,504.920731,588.464902
55.942999,-3.185020,ENE,55.943114,-3.184743,504.920731,587.214902
55.943114,-3.184743,NW,55.943326,-3.184955,504.920731,585.964902
55.943326,-3.184955,E,55.943326,-3.184655,504.920731,584.714902
55.943326,-3.184655,NE,55.943538,-3.184443,504.920731,583.464902
55.943538,-3.184443,S,55.943238,-3.184443,504.920731,582.214902
55.943238,-3.184443,NW,55.943450,-3.184655,504.920731,580.964902
55.943450,-3.184655,SSW,55.943173,-3.184770,504.920731,579.714902
55.943173,-3.184770,WSW,55.943058,-3.185047,504.920731,578.464902
55.943058,-3.185047,ENE,55.943173,-3.184770,504.920731,577.214902
55.943173,-3.184770,SW,55.942961,-3.184982,504.920731,575.964902
55.942961,-3.184982,SE,55.942749,-3.184770,504.920731,574.714902
55.942749,-3.184770,NNE,55.943026,-3.184655,504.920731,573.464902
55.943026,-3.184655,W,55.943026,-3.184955,504.920731,572.214902
55.943026,-3.184955,SE,55.942814,-3.184743,504.920731,570.964902
55.942814,-3.184743,E,55.942814,-3.184443,504.920731,569.714902
55.942814,-3.184443,NNE,55.943091,-3.184328,504.920731,568.464902
55.943091,-3.184328,WNW,55.943206,-3.184605,504.920731,567.214902
55.943206,-3.184605,NNW,55.943483,-3.184720,504.920731,565.964902
55.943483,-3.184720,S,55.943183,-3.184720,504.920731,564.714902
55.943183,-3.184720,SSW,55.942906,-3.184835,504.920731,563.464902
55.942906,-3.184835,SE,55.942694,-3.184623,504.920731,562.214902
55.942694,-3.184623,WNW,55.942809,-3.184900,504.920731,560.964902
55.942809,-3.184900,NW,55.943021,-3.185112,504.920731,559.714902
55.943021,-3.185112,WSW,55.942906,-3.185389,504.920731,558.464902
55.942906,-3.185389,E,55.942906,-3.185089,504.920731,557.214902
55.942906,-3.185089,SSW,55.942629,-3.185204,504.920731,555.964902
55.942629,-3.185204,NW,55.942841,-3.185416,504.920731,554.714902
55.942841,-3.185416,N,55.943141,-3.185416,504.920731,553.464902
55.943141,-3.185416,NW,55.943353,-3.185628,504.920731,552.214902
55.943353,-3.185628,WNW,55.943468,-3.185905,504.920731,550.964902
55.943468,-3.185905,S,55.943168,-3.185905,504.920731,549.714902
55.943168,-3.185905,SW,55.942956,-3.186117,504.920731,548.464902
55.942956,-3.186117,WSW,55.942841,-3.186394,504.920731,547.214902
55.942841,-3.186394,NW,55.943053,-3.186606,504.920731,545.964902
55.943053,-3.186606,SSW,55.942776,-3.186721,536.064557,621.051027
55.942776,-3.186721,ESE,55.942661,-3.186444,536.064557,619.801027
55.942661,-3.186444,E,55.942661,-3.186144,536.064557,618.551027
55.942661,-3.186144,W,55.942661,-3.186444,536.064557,617.301027
55.942661,-3.186444,N,55.942961,-3.186444,536.064557,616.051027
55.942961,-3.186444,NW,55.943173,-3.186656,536.064557,614.801027
55.943173,-3.186656,NE,55.943385,-3.186444,536.064557,613.551027
55.943385,-3.186444,NE,55.943597,-3.186232,536.064557,612.301027
55.943597,-3.186232,SE,55.943385,-3.186020,536.064557,611.051027
55.943385,-3.186020,SW,55.943173,-3.186232,536.064557,609.801027
55.943173,-3.186232,NNE,55.943450,-3.186117,536.064557,608.551027
55.943450,-3.186117,SSE,55.943173,-3.186002,536.064557,607.301027
55.943173,-3.186002,NW,55.943385,-3.186214,536.064557,606.051027
55.943385,-3.186214,SSW,55.943108,-3.186329,536.064557,604.801027
55.943108,-3.186329,NW,55.943320,-3.186541,536.064557,603.551027
55.943320,-3.186541,WSW,55.943205,-3.186818,536.064557,602.301027
55.943205,-3.186818,SE,55.942993,-3.186606,536.064557,601.051027
55.942993,-3.186606,NW,55.943205,-3.186818,536.064557,599.801027
55.943205,-3.186818,E,55.943205,-3.186518,536.064557,598.551027
55.943205,-3.186518,WNW,55.943320,-3.186795,536.064557,597.301027
55.943320,-3.186795,NW,55.943532,-3.187007,536.064557,596.051027
55.943532,-3.187007,NW,55.943744,-3.187219,536.064557,594.801027
55.943744,-3.187219,WSW,55.943629,-3.187496,536.064557,593.551027
55.943629,-3.187496,NW,55.943841,-3.187708,536.064557,592.301027
55.943841,-3.187708,ESE,55.943726,-3.187431,536.064557,591.051027
55.943726,-3.187431,E,55.943726,-3.187131,536.064557,589.801027
55.943726,-3.187131,WSW,55.943611,-3.187408,536.064557,588.551027
55.943611,-3.187408,ENE,55.943726,-3.187131,536.064557,587.301027
55.943726,-3.187131,NNE,55.944003,-3.187016,536.064557,586.051027
55.944003,-3.187016,WSW,55.943888,-3.187293,536.064557,584.801027
55.943888,-3.187293,SE,55.943676,-3.187081,536.064557,583.551027
55.943676,-3.187081,W,55.943676,-3.187381,536.064557,582.301027
55.943676,-3.187381,ENE,55.943791,-3.187104,536.064557,581.051027
55.943791,-3.187104,W,55.943791,-3.187404,536.064557,579.801027
55.943791,-3.187404,WNW,55.943906,-3.187681,536.064557,578.551027
55.943906,-3.187681,N,55.944206,-3.187681,536.064557,577.301027
55.944206,-3.187681,NW,55.944418,-3.187893,536.064557,576.051027
55.944418,-3.187893,SSW,55.944141,-3.188008,536.064557,574.801027
55.944141,-3.188008,N,55.944441,-3.188008,536.064557,573.551027
55.944441,-3.188008,W,55.944441,-3.188308,536.064557,572.301027
55.944441,-3.188308,WSW,55.944326,-3.188585,536.064557,571.051027
55.944326,-3.188585,SE,55.944114,-3.188373,536.064557,569.801027
55.944114,-3.188373,ESE,55.943999,-3.188096,536.064557,568.551027
55.943999,-3.188096,N,55.944299,-3.188096,536.064557,567.301027
55.944299,-3.188096,NNW,55.944576,-3.188211,536.064557,566.051027
55.944576,-3.188211,E,55.944576,-3.187911,536.064557,564.801027
55.944576,-3.187911,ENE,55.944691,-3.187634,536.064557,563.551027
55.944691,-3.187634,NNE,55.944968,-3.187519,536.064557,562.301027
55.944968,-3.187519,SSW,55.944691,-3.187634,536.064557,561.051027
55.944691,-3.187634,WSW,55.944576,-3.187911,536.064557,559.801027
55.944576,-3.187911,SSE,55.944299,-3.187796,536.064557,558.551027
55.944299,-3.187796,N,55.944599,-3.187796,536.064557,557.301027
55.944599,-3.187796,N,55.944899,-3.187796,536.064557,556.051027
55.944899,-3.187796,SE,55.944687,-3.187584,536.064557,554.801027
55.944687,-3.187584,S,55.944387,-3.187584,536.064557,553.551027
55.944387,-3.187584,SSW,55.944110,-3.187699,536.064557,552.301027
55.944110,-3.187699,SE,55.943898,-3.187487,536.064557,551.051027
55.943898,-3.187487,SSE,55.943621,-3.187372,536.064557,549.801027
55.943621,-3.187372,ENE,55.943736,-3.187095,536.064557,548.551027
55.943736,-3.187095,NE,55.943948,-3.186883,536.064557,547.301027
55.943948,-3.186883,NE,55.944160,-3.186671,536.064557,546.051027
55.944160,-3.186671,NNE,55.944437,-3.186556,536.064557,544.801027
55.944437,-3.186556,SSE,55.944160,-3.186441,536.064557,543.551027
55.944160,-3.186441,S,55.943860,-3.186441,536.064557,542.301027
55.943860,-3.186441,N,55.944160,-3.186441,536.064557,541.051027
55.944160,-3.186441,ESE,55.944045,-3.186164,536.064557,539.801027
55.944045,-3.186164,WSW,55.943930,-3.186441,536.064557,538.551027
55.943930,-3.186441,S,55.943630,-3.186441,536.064557,537.301027
55.943630,-3.186441,ESE,55.943515,-3.186164,536.064557,536.051027
55.943515,-3.186164,SW,55.943303,-3.186376,536.064557,534.801027
55.943303,-3.186376,SW,55.943091,-3.186588,536.064557,533.551027
55.943091,-3.186588,NNE,55.943368,-3.186473,536.064557,532.301027
55.943368,-3.186473,WSW,55.943253,-3.186750,536.064557,531.051027
55.943253,-3.186750,W,55.943253,-3.187050,536.064557,529.801027
55.943253,-3.187050,N,55.943553,-3.187050,536.064557,528.551027
55.943553,-3.187050,NW,55.943765,-3.187262,536.064557,527.301027
55.943765,-3.187262,SW,55.943553,-3.187474,536.064557,526.051027
55.943553,-3.187474,NW,55.943765,-3.187686,536.064557,524.801027
55.943765,-3.187686,NW,55.943977,-3.187898,536.064557,523.551027
55.943977,-3.187898,W,55.943977,-3.188198,536.064557,522.301027
55.943977,-3.188198,NNE,55.944254,-3.188083,536.064557,521.051027
55.944254,-3.188083,NNW,55.944531,-3.188198,536.064557,519.801027
55.944531,-3.188198,W,55.944531,-3.188498,536.064557,518.551027
55.944531,-3.188498,E,55.944531,-3.188198,536.064557,517.301027
55.944531,-3.188198,ENE,55.944646,-3.187921,536.064557,516.051027
55.944646,-3.187921,ESE,55.944531,-3.187644,536.064557,514.801027
55.944531,-3.187644,W,55.944531,-3.187944,536.064557,513.551027
55.944531,-3.187944,NE,55.944743,-3.187732,536.064557,512.301027
55.944743,-3.187732,NNE,55.945020,-3.187617,536.064557,511.051027
55.945020,-3.187617,SSW,55.944743,-3.187732,536.064557,509.801027
55.944743,-3.187732,ENE,55.944858,-3.187455,536.064557,508.551027
55.944858,-3.187455,NE,55.945070,-3.187243,536.064557,507.301027
55.945070,-3.187243,NNW,55.945347,-3.187358,536.064557,506.051027
55.945347,-3.187358,E,55.945347,-3.187058,633.780361,545.506443
55.945347,-3.187058,SW,55.945135,-3.187270,633.780361,544.256443
55.945135,-3.187270,E,55.945135,-3.186970,633.780361,543.006443
55.945135,-3.186970,W,55.945135,-3.187270,633.780361,541.756443
55.945135,-3.187270,SE,55.944923,-3.187058,633.780361,540.506443
55.944923,-3.187058,NNE,55.945200,-3.186943,633.780361,539.256443
55.945200,-3.186943,NE,55.945412,-3.186731,633.780361,538.006443
55.945412,-3.186731,E,55.945412,-3.186431,633.780361,536.756443
55.945412,-3.186431,W,55.945412,-3.186731,633.780361,535.506443
55.945412,-3.186731,SW,55.945200,-3.186943,633.780361,534.256443
55.945200,-3.186943,E,55.945200,-3.186643,633.780361,533.006443
55.945200,-3.186643,NE,55.945412,-3.186431,633.780361,531.756443
55.945412,-3.186431,W,55.945412,-3.186731,633.780361,530.506443
55.945412,-3.186731,SW,55.945200,-3.186943,633.780361,529.256443
55.945200,-3.186943,NE,55.945412,-3.186731,633.780361,528.006443
55.945412,-3.186731,SW,55.945200,-3.186943,633.780361,526.756443
55.945200,-3.186943,NE,55.945412,-3.186731,633.780361,525.506443
55.945412,-3.186731,E,55.945412,-3.186431,633.780361,524.256443
55.945412,-3.186431,SW,55.945200,-3.186643,633.780361,523.006443
55.945200,-3.186643,WNW,55.945315,-3.186920,633.780361,521.756443
55.945315,-3.186920,ENE,55.945430,-3.186643,633.780361,520.506443
55.945430,-3.186643,SW,55.945218,-3.186855,633.780361,519.256443
55.945218,-3.186855,ENE,55.945333,-3.186578,633.780361,518.006443
55.945333,-3.186578,ENE,55.945448,-3.186301,633.780361,516.756443
55.945448,-3.186301,N,55.945748,-3.186301,633.780361,515.506443
55.945748,-3.186301,ENE,55.945863,-3.186024,633.780361,514.256443
55.945863,-3.186024,WNW,55.945978,-3.186301,633.780361,513.006443
55.945978,-3.186301,ENE,55.946093,-3.186024,633.780361,511.756443
55.946093,-3.186024,WSW,55.945978,-3.186301,633.780361,510.506443
55.945978,-3.186301,NW,55.946190,-3.186513,633.780361,509.256443
55.946190,-3.186513,SSE,55.945913,-3.186398,633.780361,508.006443
55.945913,-3.186398,ENE,55.946028,-3.186121,633.780361,506.756443
55.946028,-3.186121,ESE,55.945913,-3.185844,633.780361,505.506443
55.945913,-3.185844,SE,55.945701,-3.185632,633.780361,504.256443
55.945701,-3.185632,S,55.945401,-3.185632,720.759186,595.927767
55.945401,-3.185632,SSE,55.945124,-3.185517,756.348992,662.549780
55.945124,-3.185517,E,55.945124,-3.185217,862.422279,716.575091
55.945124,-3.185217,E,55.945124,-3.184917,862.422279,715.325091
55.945124,-3.184917,E,55.945124,-3.184617,977.093600,723.781710
55.945124,-3.184617,S,55.944824,-3.184617,977.093600,722.531710
55.944824,-3.184617,WNW,55.944939,-3.184894,977.093600,721.281710
55.944939,-3.184894,NNE,55.945216,-3.184779,977.093600,720.031710
55.945216,-3.184779,SSW,55.944939,-3.184894,977.093600,718.781710
55.944939,-3.184894,SW,55.944727,-3.185106,977.093600,717.531710
55.944727,-3.185106,SSE,55.944450,-3.184991,977.093600,716.281710
55.944450,-3.184991,N,55.944750,-3.184991,977.093600,715.031710
55.944750,-3.184991,SSE,55.944473,-3.184876,977.093600,713.781710
55.944473,-3.184876,SE,55.944261,-3.184664,977.093600,712.531710
55.944261,-3.184664,SSW,55.943984,-3.184779,977.093600,711.281710
55.943984,-3.184779,S,55.943684,-3.184779,977.093600,710.031710
55.943684,-3.184779,WNW,55.943799,-3.185056,977.093600,708.781710
55.943799,-3.185056,W,55.943799,-3.185356,977.093600,707.531710
55.943799,-3.185356,SW,55.943587,-3.185568,977.093600,706.281710
55.943587,-3.185568,WSW,55.943472,-3.185845,977.093600,705.031710
55.943472,-3.185845,SE,55.943260,-3.185633,977.093600,703.781710
55.943260,-3.185633,NNW,55.943537,-3.185748,977.093600,702.531710
55.943537,-3.185748,SE,55.943325,-3.185536,977.093600,701.281710
